,head,variable,value,prob,tail
225,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,l_text_topics,topic_14,0.059239789729074,topic_14
226,Course3_W11-S1-L6_-_Knowledge_Representation_-_15_slides_12-18,l_text_topics,topic_2,0.0398301657905378,topic_2
227,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,l_text_topics,topic_13,0.2186615446825717,topic_13
228,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,l_text_topics,topic_2,0.4262029923170239,topic_2
229,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,l_text_topics,topic_2,0.5097048119692681,topic_2
230,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,l_text_topics,topic_13,0.030934088152042,topic_13
231,Course1_W9-S1-L1_Introduction_0-36,l_text_topics,topic_9,0.1609381318236959,topic_9
232,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,l_text_topics,topic_14,0.0308329963606955,topic_14
233,Course2_W6-S1-L3_CKY_Parsing_23-25,l_text_topics,topic_13,0.5605539830165791,topic_13
234,Course2_W8-S3-L3_Evaluating_Summaries-_ROUGE,l_text_topics,topic_8,0.09239789729074,topic_8
235,Course2_W6-S1-L4_CKY_Example_21-52,l_text_topics,topic_5,0.4357056207035988,topic_5
236,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,l_text_topics,topic_5,0.996259603720178,topic_5
237,Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,l_text_topics,topic_10,0.5062676910634857,topic_10
238,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,l_text_topics,topic_4,0.4285281035179943,topic_4
239,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,l_text_topics,topic_14,0.9936312171451678,topic_14
240,Course1_W8-S2-L2_Conditional_History-based_Models_7-14,l_text_topics,topic_3,0.372017792155277,topic_3
241,Course3_W12-S1-L2_-_Coherence_-_19_slides_16-39,l_text_topics,topic_2,0.1502224019409624,topic_2
242,Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17,l_text_topics,topic_12,0.0027294783663566,topic_12
243,Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,l_text_topics,topic_4,0.622927618277396,topic_4
244,Course1_W8-S2-L1_Introduction_0-47,l_text_topics,topic_14,0.9708855640921958,topic_14
245,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,l_text_topics,topic_2,0.1643752527294783,topic_2
246,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,l_text_topics,topic_13,0.7087545491306106,topic_13
247,Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,l_text_topics,topic_9,0.1723615042458552,topic_9
248,Course3_W12-S1-L2_-_Coherence_-_19_slides_16-39,l_text_topics,topic_4,0.985847149211484,topic_4
249,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,l_text_topics,topic_0,0.0884553174282248,topic_0
250,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,l_text_topics,topic_8,0.1058431055398301,topic_8
251,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,l_text_topics,topic_8,0.7551556813586737,topic_8
252,Course1_W1-S2-L3_Markov_Processes_Part_1_8-56,l_text_topics,topic_13,0.0541852001617468,topic_13
253,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,l_text_topics,topic_2,0.1593206631621512,topic_2
254,Course1_W8-S1-L2_Recap_of_the_Tagging_Problem_3-15,l_text_topics,topic_10,0.6699353012535382,topic_10
255,Course2_W1-S3-L4_Weighted_Minimum_Edit_Distance_2-47,l_text_topics,topic_0,0.9993934492519208,topic_0
256,Course1_W9-S1-L2_Word_Cluster_Representations_8-36,l_text_topics,topic_4,0.0750101091791346,topic_4
257,Course1_W5-S1-L1_Opening_Comments_0-25,l_text_topics,topic_12,0.8959765467044077,topic_12
258,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,l_text_topics,topic_4,0.0191063485644965,topic_4
259,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,l_text_topics,topic_3,0.109179134654266,topic_3
260,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,l_text_topics,topic_2,0.282046097856854,topic_2
261,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,l_text_topics,topic_12,0.0919935301253538,topic_12
262,Course2_W2-S1-L4_Generalization_and_Zeros_5-15,l_text_topics,topic_8,0.1077638495754144,topic_8
263,Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00,l_text_topics,topic_3,0.6375859280226447,topic_3
264,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,l_text_topics,topic_3,0.7181560857258391,topic_3
265,Course1_W5-S2-L4_IBM_Model_2_11-27,l_text_topics,topic_2,0.032046097856854,topic_2
266,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,l_text_topics,topic_2,0.0903760614638091,topic_2
267,Course2_W4-S1-L1_Generative_vs,l_text_topics,topic_5,0.5018196522442377,topic_5
268,Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,l_text_topics,topic_5,0.7018803073190457,topic_5
269,Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35,l_text_topics,topic_10,0.1369793772745653,topic_10
270,Course1_W4-S2-L6_Evaluation_of_Lexicalized_PCFGs_Part_1_9-32,l_text_topics,topic_5,0.0587343307723412,topic_5
271,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,l_text_topics,topic_3,0.5064698746461788,topic_3
272,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,l_text_topics,topic_7,0.1908613020622725,topic_7
273,Course2_W3-S1-L7_Precision_Recall_and_the_F_measure_16-16,l_text_topics,topic_14,0.5556004852405985,topic_14
274,Course3_W10-S1-L6_-_Information_Retrieval_Toolkits_-_8_slides_02-38,l_text_topics,topic_14,0.7485847149211484,topic_14
275,Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26,l_text_topics,topic_12,0.194500606550748,topic_12
276,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,l_text_topics,topic_7,0.068742418115649,topic_7
277,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,l_text_topics,topic_13,0.1326324302466639,topic_13
278,Course3_W12-S1-L3_-_Dialogue_Systems_-_18_slides_09-22,l_text_topics,topic_1,0.0913869793772745,topic_1
279,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,l_text_topics,topic_13,0.0498382531338455,topic_13
280,Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,l_text_topics,topic_5,0.9985847149211484,topic_5
281,Course1_W2-S1-L1_The_Tagging_Problem_10-01,l_text_topics,topic_12,0.0366963202587949,topic_12
282,Course2_W1-S2-L5_Sentence_Segmentation_5-31,l_text_topics,topic_14,0.2381722604124544,topic_14
283,Course2_W7-S1-L5_Phrase_Queries_and_Positional_Indexes_19-45,l_text_topics,topic_8,0.139911039223615,topic_8
284,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,l_text_topics,topic_3,0.0755155681358673,topic_3
285,Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17,l_text_topics,topic_8,0.8773756570966438,topic_8
286,Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,l_text_topics,topic_8,0.5927011726647796,topic_8
287,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,l_text_topics,topic_14,0.107864941366761,topic_14
288,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,l_text_topics,topic_5,0.7429235746057421,topic_5
289,Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,l_text_topics,topic_5,0.0382126971289931,topic_5
290,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,l_text_topics,topic_3,0.1784270117266478,topic_3
291,Course1_W6-S1-L1_Introduction_0-41,l_text_topics,topic_2,0.0061665992721391,topic_2
292,Course1_W3-S1-L3_Introduction_to_the_Parsing_Problem_Part_2_4-20,l_text_topics,topic_13,0.8326930853214719,topic_13
293,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,l_text_topics,topic_2,0.9604731095835018,topic_2
294,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,l_text_topics,topic_14,0.9988879902951882,topic_14
295,Course2_W7-S2-L5_TF-IDF_Weighting_3-42,l_text_topics,topic_11,0.7758794985847149,topic_11
296,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,l_text_topics,topic_8,0.7492923574605742,topic_8
297,Course2_W4-S2-L1_Introduction_to_Information_Extraction_9-18,l_text_topics,topic_6,0.999090173877881,topic_6
298,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,l_text_topics,topic_14,0.0591386979377274,topic_14
299,Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,l_text_topics,topic_9,0.3690861302062273,topic_9
300,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,l_text_topics,topic_2,0.5810756166599272,topic_2
301,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,l_text_topics,topic_8,0.7844723008491712,topic_8
302,Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,l_text_topics,topic_0,0.4810958350181966,topic_0
303,Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,l_text_topics,topic_4,0.586635665183987,topic_4
304,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,l_text_topics,topic_5,0.6093813182369592,topic_5
305,Course3_W7-S1-L6_-_Information_Extraction_-_10_slides_05-37,l_text_topics,topic_4,0.219268095430651,topic_4
306,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,l_text_topics,topic_14,0.997573797007683,topic_14
307,Course3_W7-S1-L1_-_Noisy_Channel_Model_-_8_slides_08-33,l_text_topics,topic_2,0.0967448443186413,topic_2
308,Course2_W1-S2-L3_Word_Tokenization_14-26,l_text_topics,topic_0,0.688131823695916,topic_0
309,Course3_W11-S1-L2_-_Sentiment_Lexicons_-_12_slides_07-53,l_text_topics,topic_2,0.1276789324706833,topic_2
310,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,l_text_topics,topic_12,0.0759199353012535,topic_12
311,Course3_W9-S1-L3_-_Summarization_Techniques_2-3_-_27_slides_20-34,l_text_topics,topic_3,0.2224019409623938,topic_3
312,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,l_text_topics,topic_8,0.3326930853214719,topic_8
313,Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06,l_text_topics,topic_10,0.5177921552769915,topic_10
314,Course3_W11-S1-L3_-_Semantics_-_15_slides_07-24,l_text_topics,topic_2,0.7406995551961181,topic_2
315,Course2_W8-S2-L1_What_is_Question_Answering_7-28,l_text_topics,topic_6,0.1827739587545491,topic_6
316,Course3_W5-S1-L3_-_Prepositional_phrase_attachment_2-3_-_20_slides_17-22,l_text_topics,topic_12,0.4445006065507481,topic_12
317,Course1_W3-S1-L1_Introduction_0-28,l_text_topics,topic_11,0.1661949049737161,topic_11
318,Course3_W10-S1-L6_-_Information_Retrieval_Toolkits_-_8_slides_02-38,l_text_topics,topic_1,0.5743024666397089,topic_1
319,Course3_W9-S1-L5_-_Summarization_Evaluation_-_24_slides_25-49,l_text_topics,topic_8,0.0524666397088556,topic_8
320,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,l_text_topics,topic_6,0.0209260008087343,topic_6
321,Course2_W3-S1-L5_Naive_Bayes-_Relationship_to_Language_Modeling_4-35,l_text_topics,topic_14,0.1276789324706833,topic_14
322,Course3_W9-S1-L4_-_Summarization_Techniques_3-3_-_17_slides_10-23,l_text_topics,topic_6,0.6685200161746867,topic_6
323,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,l_text_topics,topic_2,0.4106348564496563,topic_2
324,Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,l_text_topics,topic_12,0.1614435907804286,topic_12
325,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,l_text_topics,topic_5,0.0783461382935705,topic_5
326,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,l_text_topics,topic_5,0.0139506672058228,topic_5
327,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,l_text_topics,topic_7,0.7233117670845127,topic_7
328,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,l_text_topics,topic_8,0.1871209057824504,topic_8
329,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,l_text_topics,topic_8,0.5313384553174283,topic_8
330,Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,l_text_topics,topic_14,0.4932268499797817,topic_14
331,Course3_W9-S1-L6_-_Sentence_Simplification_-_8_slides_05-30,l_text_topics,topic_13,0.3736352608168217,topic_13
332,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,l_text_topics,topic_8,0.0153659522846744,topic_8
333,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,l_text_topics,topic_5,0.2813384553174282,topic_5
334,Course2_W2-S1-L6_Interpolation_10-25,l_text_topics,topic_8,0.2239183178325919,topic_8
335,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,l_text_topics,topic_5,0.1038212697128993,topic_5
336,Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,l_text_topics,topic_3,0.5691467852810352,topic_3
337,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,l_text_topics,topic_10,0.8941568944601699,topic_10
338,Course1_W9-S2-L1_Introduction_0-30,l_text_topics,topic_3,0.242923574605742,topic_3
339,Course2_W7-S2-L4_Inverse_Document_Frequency_Weighting_10-16,l_text_topics,topic_14,0.3146987464617873,topic_14
340,Course1_W3-S1-L3_Introduction_to_the_Parsing_Problem_Part_2_4-20,l_text_topics,topic_5,0.9993934492519208,topic_5
341,Course1_W4-S2-L3_Lexicalized_PCFGs-_Basic_Definitions_12-40,l_text_topics,topic_13,0.2100687424181156,topic_13
342,Course3_W8-S1-L4_-_Question_Answering_Systems_1-2_-_14_slides_14-23,l_text_topics,topic_4,0.7942782046097857,topic_4
343,Course1_W5-S1-L1_Opening_Comments_0-25,l_text_topics,topic_3,0.2016781237363526,topic_3
344,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,l_text_topics,topic_5,0.6437525272947837,topic_5
345,Course1_W5-S1-L4_Classical_Approaches_to_MT_Part_1_8-02,l_text_topics,topic_8,0.4048726243429034,topic_8
346,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,l_text_topics,topic_6,0.0749090173877881,topic_6
347,Course1_W5-S2-L9_Summary_1-48,l_text_topics,topic_6,0.710877476748888,topic_6
348,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,l_text_topics,topic_11,0.4905984634047715,topic_11
349,Course3_W11-S1-L8_-_Semantic_Parsing_-_24_slides_09-30,l_text_topics,topic_4,0.1530529720986655,topic_4
350,Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,l_text_topics,topic_9,0.2798220784472301,topic_9
351,Course3_W11-S1-L7_-_Inference_-_9_slides_06-45,l_text_topics,topic_6,0.7329154872624343,topic_6
352,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,l_text_topics,topic_7,0.0583299636069551,topic_7
353,Course3_W9-S1-L3_-_Summarization_Techniques_2-3_-_27_slides_20-34,l_text_topics,topic_2,0.5180954306510311,topic_2
354,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,l_text_topics,topic_11,0.1428427011726647,topic_11
355,Course3_W1-S1-L1_-_Introduction_-_11_slides_08-39,l_text_topics,topic_9,0.0091993530125353,topic_9
356,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,l_text_topics,topic_8,0.0159725030327537,topic_8
357,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,l_text_topics,topic_3,0.0341690254751314,topic_3
358,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,l_text_topics,topic_13,0.9805903760614638,topic_13
359,Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,l_text_topics,topic_8,0.0702587949858471,topic_8
360,Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,l_text_topics,topic_3,0.0173877881116053,topic_3
361,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,l_text_topics,topic_12,0.2025879498584714,topic_12
362,Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,l_text_topics,topic_4,0.2826526486049333,topic_4
363,Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05,l_text_topics,topic_8,0.3804084108370401,topic_8
364,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,l_text_topics,topic_3,0.1977355438738374,topic_3
365,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,l_text_topics,topic_2,0.2099676506267691,topic_2
366,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,l_text_topics,topic_3,0.0049534977759805,topic_3
367,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,l_text_topics,topic_5,0.2800242620299232,topic_5
368,Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05,l_text_topics,topic_3,0.1450667205822887,topic_3
369,Course1_W3-S1-L9_A_Simple_Grammar_for_English_Part_4_2-20,l_text_topics,topic_14,0.9472300849171048,topic_14
370,Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,l_text_topics,topic_11,0.7912454508693894,topic_11
371,Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,l_text_topics,topic_3,0.0643954710877476,topic_3
372,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,l_text_topics,topic_0,0.9753336029114436,topic_0
373,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,l_text_topics,topic_2,0.9985847149211484,topic_2
374,Course1_W5-S2-L4_IBM_Model_2_11-27,l_text_topics,topic_3,0.0708653457339264,topic_3
375,Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00,l_text_topics,topic_5,0.3700970481196927,topic_5
376,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,l_text_topics,topic_6,0.0686413263243024,topic_6
377,Course1_W2-S1-L8_Summary_1-50,l_text_topics,topic_8,0.4356045289122524,topic_8
378,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,l_text_topics,topic_12,0.3033764658309745,topic_12
379,Course1_W1-S2-L5_Trigram_Language_Models_9-40,l_text_topics,topic_8,0.1745855236554791,topic_8
380,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,l_text_topics,topic_5,0.9980792559644158,topic_5
381,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,l_text_topics,topic_8,0.6140315406389002,topic_8
382,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,l_text_topics,topic_2,0.2235139506672058,topic_2
383,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,l_text_topics,topic_14,0.9980792559644158,topic_14
384,Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,l_text_topics,topic_8,0.0756166599272139,topic_8
385,Course1_W8-S2-L3_Representing_Trees_as_Decision_Sequences_Part_1_7-23,l_text_topics,topic_5,0.9978770723817229,topic_5
386,Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17,l_text_topics,topic_12,0.4599676506267691,topic_12
387,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,l_text_topics,topic_3,0.5250707642539426,topic_3
388,Course2_W1-S3-L5_Minimum_Edit_Distance_in_Computational_Biology_9-29,l_text_topics,topic_3,0.0268904164981803,topic_3
389,Course3_W3-S1-L4_-_Dimensionality_Reduction_-_38_slides_23-50,l_text_topics,topic_11,0.2748685806712495,topic_11
390,Course1_W3-S1-L9_A_Simple_Grammar_for_English_Part_4_2-20,l_text_topics,topic_12,0.9986858067124952,topic_12
391,Course3_W8-S1-L3_-_System_Architecture_-_9_slides_08-03,l_text_topics,topic_6,0.1509300444803882,topic_6
392,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,l_text_topics,topic_3,0.2527294783663567,topic_3
393,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,l_text_topics,topic_0,0.1115042458552365,topic_0
394,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,l_text_topics,topic_0,0.181459765467044,topic_0
395,Course1_W8-S1-L8_Summary_2-45,l_text_topics,topic_10,0.0591386979377274,topic_10
396,Course2_W4-S2-L2_Evaluation_of_Named_Entity_Recognition_6-34,l_text_topics,topic_9,0.3635260816821674,topic_9
397,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,l_text_topics,topic_12,0.4428831378892034,topic_12
398,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,l_text_topics,topic_6,0.7553578649413668,topic_6
399,Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,l_text_topics,topic_13,0.9981803477557624,topic_13
400,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,l_text_topics,topic_4,0.1826728669632026,topic_4
401,Course1_W8-S2-L1_Introduction_0-47,l_text_topics,topic_5,0.119793772745653,topic_5
402,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,l_text_topics,topic_4,0.1055398301657905,topic_4
403,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,l_text_topics,topic_2,0.0696522442377679,topic_2
404,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,l_text_topics,topic_4,0.4086130206227255,topic_4
405,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,l_text_topics,topic_3,0.5927011726647796,topic_3
406,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,l_text_topics,topic_0,0.3557420137484837,topic_0
407,Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,l_text_topics,topic_13,0.95642943792964,topic_13
408,Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,l_text_topics,topic_2,0.1923776789324706,topic_2
409,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,l_text_topics,topic_2,0.0487262434290335,topic_2
410,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,l_text_topics,topic_10,0.0184997978164173,topic_10
411,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,l_text_topics,topic_3,0.5624747270521634,topic_3
